transaction_id,line_item_id,invoice_id,synced_at,txn_type,txn_source,txn_date,inv_supplier_name,inv_supplier_gstin,inv_supplier_pan,inv_supplier_city,inv_supplier_state,inv_supplier_email,inv_supplier_phone,inv_supplier_bank_name,vnd_vendor_id,vnd_vendor_code,vnd_vendor_name_normalized,vnd_vendor_type,vnd_trade_category,vnd_overall_rating,vnd_financial_health,vnd_blacklisted,vnd_approved_vendor,vnd_msme_flag,inv_project_id,inv_project_code,inv_project_name,prj_client_name,prj_site_city,prj_site_state,prj_type,prj_total_contract_value,prj_is_epc,prj_status,inv_invoice_number,inv_invoice_date,inv_invoice_type,inv_invoice_currency,inv_place_of_supply,inv_li_sl_no,inv_li_description,inv_li_hsn_sac_code,inv_li_quantity,inv_li_uom,inv_li_uom_normalized,inv_li_unit_rate,inv_li_taxable_amount,inv_li_total_amount,inv_li_epc_category,inv_li_material_type,inv_taxable_amount,inv_cgst_amount,inv_sgst_amount,inv_igst_amount,inv_other_charges,inv_total_amount,inv_duplicate_flag,inv_off_contract_flag,inv_price_variance_flag,inv_grn_matched,po_over_invoiced_flag,row_process_id
INV-4E6BBAB9,LI-0001251,INV-04AAB49B,2026-05-08 18:01:39,invoice,ocr_pdf,2021-09-21,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,LP-2021-0001251,2021-09-21,tax_invoice,USD,I,16,Civil supply — Quebrada Blanca Phase 2 Copper Mine Lot 16,8544,48.56,CY,CY,4727.34,229559.63,229559.63,civil,aggregate,229559.63,0.0,0.0,0.0,385.67,229559.63,0,0,0,0,0,1251
INV-88780D11,LI-0001252,INV-A62018F5,2026-05-08 18:01:39,invoice,ocr_pdf,2023-06-14,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,LP-2023-0001252,2023-06-14,tax_invoice,USD,I,17,Civil supply — Quebrada Blanca Phase 2 Copper Mine Lot 17,7306,47.76,CY,CY,4536.15,216646.52,216646.52,civil,aggregate,216646.52,0.0,0.0,0.0,64.24,216646.52,0,0,0,0,0,1252
INV-B5274513,LI-0001253,INV-BABEED34,2026-05-08 18:01:39,invoice,ocr_pdf,2021-12-09,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-MIN-001,BEC-MIN-QBC,Quebrada Blanca Phase 2 Copper Mine,Teck Resources,Tarapaca Region,I,mining,5300000000,1,active,LP-2021-0001253,2021-12-09,tax_invoice,USD,I,18,Civil supply — Quebrada Blanca Phase 2 Copper Mine Lot 18,7214,8.65,CY,CY,3935.26,34040.0,34040.0,civil,aggregate,34040.0,0.0,0.0,0.0,394.72,34040.0,0,0,0,0,0,1253
INV-6181A61E,LI-0001254,INV-6787AB18,2026-05-08 18:01:39,invoice,ocr_pdf,2024-10-22,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2024-0001254,2024-10-22,tax_invoice,USD,NV,1,Civil supply — Cold Creek Solar Storage 430MW Lot 1,8544,25.03,CY,CY,1005.99,25179.93,25179.93,civil,aggregate,25179.93,0.0,0.0,0.0,143.52,25179.93,0,0,0,0,0,1254
INV-B564193C,LI-0001255,INV-2937A8D0,2026-05-08 18:01:39,invoice,ocr_pdf,2025-03-20,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2025-0001255,2025-03-20,tax_invoice,USD,NV,2,Civil supply — Cold Creek Solar Storage 430MW Lot 2,8537,19.05,CY,CY,1956.72,37275.52,37275.52,civil,aggregate,37275.52,0.0,0.0,0.0,232.45,37275.52,0,0,0,0,0,1255
INV-8BAC3684,LI-0001256,INV-5058F846,2026-05-08 18:01:39,invoice,ocr_pdf,2024-09-03,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2024-0001256,2024-09-03,tax_invoice,USD,NV,3,Civil supply — Cold Creek Solar Storage 430MW Lot 3,8708,12.96,CY,CY,900.12,11665.56,12627.97,civil,aggregate,11665.56,0.0,0.0,0.0,360.34,12627.97,0,0,0,0,0,1256
INV-5EAFEE04,LI-0001257,INV-214BB470,2026-05-08 18:01:39,invoice,ocr_pdf,2025-11-23,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2025-0001257,2025-11-23,tax_invoice,USD,NV,4,Civil supply — Cold Creek Solar Storage 430MW Lot 4,2523,31.99,CY,CY,1644.54,52608.83,55239.27,civil,aggregate,52608.83,0.0,0.0,0.0,357.13,55239.27,0,0,0,0,0,1257
INV-A00B9279,LI-0001258,INV-BC694357,2026-05-08 18:01:39,invoice,ocr_pdf,2024-02-02,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2024-0001258,2024-02-02,tax_invoice,USD,NV,5,Civil supply — Cold Creek Solar Storage 430MW Lot 5,8419,44.3,CY,CY,827.29,36648.95,38481.4,civil,aggregate,36648.95,0.0,0.0,0.0,403.16,38481.4,0,0,0,0,0,1258
INV-64E02EE5,LI-0001259,INV-12401585,2026-05-08 18:01:39,invoice,ocr_pdf,2025-01-12,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2025-0001259,2025-01-12,tax_invoice,USD,NV,6,Civil supply — Cold Creek Solar Storage 430MW Lot 6,2523,38.63,CY,CY,784.66,30311.42,32812.11,civil,aggregate,30311.42,0.0,0.0,0.0,171.06,32812.11,0,0,0,0,0,1259
INV-B7540E6B,LI-0001260,INV-8F258666,2026-05-08 18:01:39,invoice,ocr_pdf,2025-11-28,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2025-0001260,2025-11-28,tax_invoice,USD,NV,7,Civil supply — Cold Creek Solar Storage 430MW Lot 7,7304,27.66,CY,CY,1759.37,48664.17,48664.17,civil,aggregate,48664.17,0.0,0.0,0.0,443.5,48664.17,0,0,0,0,0,1260
INV-2100C960,LI-0001261,INV-F6D8F842,2026-05-08 18:01:39,invoice,ocr_pdf,2025-12-25,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2025-0001261,2025-12-25,tax_invoice,USD,NV,8,Civil supply — Cold Creek Solar Storage 430MW Lot 8,8413,38.29,CY,CY,826.79,31657.79,31657.79,civil,aggregate,31657.79,0.0,0.0,0.0,216.47,31657.79,0,0,0,0,0,1261
INV-D9074F9A,LI-0001262,INV-E2F936F5,2026-05-08 18:01:39,invoice,ocr_pdf,2025-08-25,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2025-0001262,2025-08-25,tax_invoice,USD,NV,9,Civil supply — Cold Creek Solar Storage 430MW Lot 9,8544,37.61,CY,CY,2165.51,81444.83,81444.83,civil,aggregate,81444.83,0.0,0.0,0.0,415.54,81444.83,0,0,0,0,0,1262
INV-11EE973D,LI-0001263,INV-6D6FBCB4,2026-05-08 18:01:39,invoice,ocr_pdf,2024-11-28,Lindy Paving Inc,46-5329712,58-996748-1262,Pittsburgh,PA,procurement@lindypaving.com,+1-480-262-8514,Deutsche Bank,00000000-0000-0000-0000-000297e62614,VND-LPI-024,Lindy Paving Inc,subcontractor,civil,4.3,A,0,1,1,PROJ-REN-001,BEC-REN-CCS,Cold Creek Solar Storage 430MW,Doral Renewables,Lincoln County,NV,renewables,750000000,1,active,LP-2024-0001263,2024-11-28,tax_invoice,USD,NV,10,Civil supply — Cold Creek Solar Storage 430MW Lot 10,8481,17.33,CY,CY,4411.44,43519.96,76450.26,civil,aggregate,43519.96,0.0,0.0,0.0,438.95,76450.26,0,0,1,0,0,1263
INV-93B4AD00,LI-0001264,INV-07EE9ADB,2026-05-08 18:01:39,invoice,ocr_pdf,2021-07-05,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2021-0001264,2021-07-05,tax_invoice,USD,GA,1,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 1,7306,17.87,EA,EA,16370.67,292543.87,316678.74,site_overheads,service,292543.87,0.0,0.0,0.0,277.07,316678.74,0,0,0,0,0,1264
INV-AC608F57,LI-0001265,INV-4241444D,2026-05-08 18:01:39,invoice,ocr_pdf,2016-09-07,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2016-0001265,2016-09-07,tax_invoice,USD,GA,2,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 2,3926,23.4,EA,EA,32082.1,750721.14,750721.14,site_overheads,service,750721.14,0.0,0.0,0.0,338.48,750721.14,0,0,0,0,0,1265
INV-4812595D,LI-0001266,INV-A17BC50D,2026-05-08 18:01:39,invoice,ocr_pdf,2019-02-12,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2019-0001266,2019-02-12,tax_invoice,USD,GA,3,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 3,8537,8.33,EA,EA,45873.25,382124.17,413649.41,site_overheads,service,382124.17,0.0,0.0,0.0,487.84,413649.41,0,0,0,0,0,1266
INV-AD92B515,LI-0001267,INV-41217889,2026-05-08 18:01:39,invoice,ocr_pdf,2017-11-21,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2017-0001267,2017-11-21,tax_invoice,USD,GA,4,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 4,7214,1.58,EA,EA,41069.7,64890.13,70243.57,site_overheads,service,64890.13,0.0,0.0,0.0,136.65,70243.57,0,0,0,0,0,1267
INV-C0A4D218,LI-0001268,INV-F6253A6E,2026-05-08 18:01:39,invoice,ocr_pdf,2023-01-23,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2023-0001268,2023-01-23,tax_invoice,USD,GA,5,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 5,8537,30.32,EA,EA,32009.28,970521.37,1050589.38,site_overheads,service,970521.37,0.0,0.0,0.0,30.58,1050589.38,0,0,0,0,0,1268
INV-0BB56177,LI-0001269,INV-4FEC06B7,2026-05-08 18:01:39,invoice,ocr_pdf,2020-07-09,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2020-0001269,2020-07-09,tax_invoice,USD,GA,6,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 6,8413,43.49,EA,EA,1254.13,54542.11,54542.11,site_overheads,service,54542.11,0.0,0.0,0.0,287.06,54542.11,0,0,0,0,0,1269
INV-6FB610BF,LI-0001270,INV-0FFB9F75,2026-05-08 18:01:39,invoice,ocr_pdf,2020-10-04,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2020-0001270,2020-10-04,tax_invoice,USD,GA,7,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 7,2523,23.07,EA,EA,8378.99,193303.3,209250.82,site_overheads,service,193303.3,0.0,0.0,0.0,83.41,209250.82,0,0,0,0,0,1270
INV-C4BC34A5,LI-0001271,INV-9BBD7E9A,2026-05-08 18:01:39,invoice,ocr_pdf,2021-06-02,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2021-0001271,2021-06-02,tax_invoice,USD,GA,8,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 8,7214,20.94,EA,EA,17990.72,376725.68,395561.96,site_overheads,service,376725.68,0.0,0.0,0.0,201.71,395561.96,0,0,0,0,0,1271
INV-DCD27A0B,LI-0001272,INV-566AA06E,2026-05-08 18:01:39,invoice,ocr_pdf,2019-02-22,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2019-0001272,2019-02-22,tax_invoice,USD,GA,9,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 9,3926,41.53,EA,EA,24490.28,1017081.33,1017081.33,site_overheads,service,1017081.33,0.0,0.0,0.0,85.7,1017081.33,0,0,0,0,0,1272
INV-76F39F5F,LI-0001273,INV-CE372E98,2026-05-08 18:01:39,invoice,ocr_pdf,2021-02-20,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-NUC-001,BEC-NUC-VGL,Plant Vogtle Units 3 & 4,Georgia Power,Waynesboro,GA,nuclear_power,7000000000,1,active,PS-2021-0001273,2021-02-20,tax_invoice,USD,GA,10,Industrial Supply supply — Plant Vogtle Units 3 & 4 Lot 10,8537,34.88,EA,EA,14916.48,520286.82,546301.16,site_overheads,service,520286.82,0.0,0.0,0.0,480.79,546301.16,0,0,0,0,0,1273
INV-C7AA52A1,LI-0001274,INV-6F95B23D,2026-05-08 18:01:39,invoice,ocr_pdf,2014-08-16,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2014-0001274,2014-08-16,tax_invoice,USD,WA,1,Industrial Supply supply — Hanford Waste Treatment Plant Lot 1,7213,26.06,EA,EA,16911.52,440714.21,477073.13,site_overheads,service,440714.21,0.0,0.0,0.0,499.08,477073.13,0,0,0,0,0,1274
INV-A5169E7B,LI-0001275,INV-E524588B,2026-05-08 18:01:39,invoice,ocr_pdf,2024-07-14,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2024-0001275,2024-07-14,tax_invoice,USD,WA,2,Industrial Supply supply — Hanford Waste Treatment Plant Lot 2,2523,1.22,EA,EA,23755.78,28982.05,31373.07,site_overheads,service,28982.05,0.0,0.0,0.0,423.87,31373.07,0,0,0,0,0,1275
INV-2723931F,LI-0001276,INV-CC1FD81A,2026-05-08 18:01:39,invoice,ocr_pdf,2024-08-20,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2024-0001276,2024-08-20,tax_invoice,USD,WA,3,Industrial Supply supply — Hanford Waste Treatment Plant Lot 3,2523,12.8,EA,EA,14762.74,188963.07,204552.52,site_overheads,service,188963.07,0.0,0.0,0.0,284.47,204552.52,0,0,0,0,0,1276
INV-504F06F7,LI-0001277,INV-C25F292B,2026-05-08 18:01:39,invoice,ocr_pdf,2003-03-28,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2003-0001277,2003-03-28,tax_invoice,USD,WA,4,Industrial Supply supply — Hanford Waste Treatment Plant Lot 4,8537,32.37,EA,EA,12979.47,267949.8,420145.44,site_overheads,service,267949.8,0.0,0.0,0.0,8.23,420145.44,0,0,1,0,0,1277
INV-D4FD551F,LI-0001278,INV-68138060,2026-05-08 18:01:39,invoice,ocr_pdf,2019-01-08,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2019-0001278,2019-01-08,tax_invoice,USD,WA,5,Industrial Supply supply — Hanford Waste Treatment Plant Lot 5,7304,20.77,EA,EA,11907.48,247318.36,247318.36,site_overheads,service,247318.36,0.0,0.0,0.0,235.51,247318.36,0,0,0,0,0,1278
INV-C6399E89,LI-0001279,INV-9804EFA4,2026-05-08 18:01:39,invoice,ocr_pdf,2021-01-23,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2021-0001279,2021-01-23,tax_invoice,USD,WA,6,Industrial Supply supply — Hanford Waste Treatment Plant Lot 6,7214,29.7,EA,EA,32083.55,952881.43,952881.43,site_overheads,service,952881.43,0.0,0.0,0.0,194.54,952881.43,0,0,0,0,0,1279
INV-1526FD2D,LI-0001280,INV-AFF89570,2026-05-08 18:01:39,invoice,ocr_pdf,2007-12-27,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2007-0001280,2007-12-27,tax_invoice,USD,WA,7,Industrial Supply supply — Hanford Waste Treatment Plant Lot 7,8708,9.77,EA,EA,19282.94,188394.32,188394.32,site_overheads,service,188394.32,0.0,0.0,0.0,370.85,188394.32,0,0,0,0,0,1280
INV-31023065,LI-0001281,INV-19DDF6B1,2026-05-08 18:01:39,invoice,ocr_pdf,2019-08-19,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2019-0001281,2019-08-19,tax_invoice,USD,WA,8,Industrial Supply supply — Hanford Waste Treatment Plant Lot 8,7306,39.64,EA,EA,41309.38,1637503.82,1719379.01,site_overheads,service,1637503.82,0.0,0.0,0.0,176.07,1719379.01,0,0,0,0,0,1281
INV-FE90DDFD,LI-0001282,INV-F3EFD1B6,2026-05-08 18:01:39,invoice,ocr_pdf,2011-05-17,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2011-0001282,2011-05-17,tax_invoice,USD,WA,9,Industrial Supply supply — Hanford Waste Treatment Plant Lot 9,8481,38.21,EA,EA,25437.1,971951.59,971951.59,site_overheads,service,971951.59,0.0,0.0,0.0,229.75,971951.59,0,0,0,0,0,1282
INV-5E62D423,LI-0001283,INV-EBBE2D43,2026-05-08 18:01:39,invoice,ocr_pdf,2003-08-08,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-ENV-001,BEC-ENV-HAN,Hanford Waste Treatment Plant,US Dept of Energy,Richland,WA,environmental,17000000000,1,active,PS-2003-0001283,2003-08-08,tax_invoice,USD,WA,10,Industrial Supply supply — Hanford Waste Treatment Plant Lot 10,3926,15.83,EA,EA,10525.71,126329.42,166621.99,site_overheads,service,126329.42,0.0,0.0,0.0,225.24,166621.99,0,0,1,0,0,1283
INV-83244E2E,LI-0001284,INV-633D9F55,2026-05-08 18:01:39,invoice,ocr_pdf,2024-01-18,P&I Supply Company,67-3498209,74-468129-9704,Deer Park,TX,procurement@pi-supply.com,+1-475-413-8638,Wells Fargo,00000000-0000-0000-0000-0001fb175247,VND-PSC-025,P&I Supply Company,supplier,industrial_supply,4.9,A,0,1,0,PROJ-LNG-005,BEC-LNG-PA1,Port Arthur LNG Phase 1,Sempra Infrastructure,Port Arthur,TX,lng,10000000000,1,active,PS-2024-0001284,2024-01-18,tax_invoice,USD,TX,1,Industrial Supply supply — Port Arthur LNG Phase 1 Lot 1,8537,27.13,EA,EA,19442.94,326692.13,527486.96,site_overheads,service,326692.13,0.0,0.0,0.0,122.6,527486.96,0,0,1,0,0,1284
