bgt_actual_amount,bgt_committed_amount,bgt_cost_code_budget,bgt_cost_code_spent_pct,bgt_forecast_at_completion,cf_actual_amount,cf_flow_month,cf_flow_type,cf_planned_amount,cf_variance_amount,cf_working_capital_days,contract_end_date,contract_number,contract_start_date,contract_type,contract_value,ev_ac,ev_bac,ev_cpi,ev_cv,ev_eac,ev_ev,ev_pv,ev_spi,ev_sv,ev_vac,ext_commodity_name,ext_forex_rate,ext_market_price,ext_price_date,ext_price_mom_pct,ext_price_unit,ext_price_volatility,ext_price_yoy_pct,ext_rolling_12m_avg,ext_rolling_3m_avg,inv_budgeted_amount,inv_cgst_amount,inv_duplicate_flag,inv_duplicate_group_id,inv_grn_matched,inv_igst_amount,inv_invoice_currency,inv_invoice_date,inv_invoice_number,inv_invoice_type,inv_li_description,inv_li_epc_category,inv_li_hsn_sac_code,inv_li_material_type,inv_li_quantity,inv_li_sl_no,inv_li_taxable_amount,inv_li_total_amount,inv_li_unit_rate,inv_li_uom,inv_li_uom_normalized,inv_matched_po_number,inv_off_contract_flag,inv_other_charges,inv_payment_terms,inv_place_of_supply,inv_po_match_confidence,inv_price_variance_flag,inv_price_variance_pct,inv_project_code,inv_project_id,inv_project_name,inv_sgst_amount,inv_supplier_bank_name,inv_supplier_city,inv_supplier_email,inv_supplier_gstin,inv_supplier_name,inv_supplier_pan,inv_supplier_phone,inv_supplier_state,inv_taxable_amount,inv_total_amount,inv_variance_amount,inv_variance_flag,invoice_id,ld_per_day,line_item_id,mat_market_benchmark_rate,mat_price_trend,mat_rate_vs_benchmark_pct,pmt_advance_flag,pmt_days_to_pay,pmt_overdue_days,pmt_overdue_flag,pmt_payment_date,pmt_payment_id,pmt_payment_mode,pmt_payment_status,pmt_retention_held,pmt_retention_released,po_delivery_date,po_delivery_status,po_id,po_li_description,po_li_line_amount,po_li_quantity_ordered,po_li_quantity_pending,po_li_quantity_received,po_li_quantity_rejected,po_li_unit_rate,po_li_uom,po_open_amount,po_over_invoiced_flag,po_status,po_total_invoiced_amount,po_total_paid_amount,po_type,po_value,prj_client_name,prj_is_epc,prj_site_city,prj_site_state,prj_status,prj_total_contract_value,prj_type,retention_pct,row_process_id,sch_activity_id,sch_activity_name,sch_actual_pct,sch_actual_start,sch_delay_days,sch_delay_flag,sch_delay_reason,sch_float_days,sch_forecast_finish,sch_is_critical_path,sch_planned_finish,sch_planned_pct,sch_planned_start,synced_at,transaction_id,txn_date,txn_source,txn_type,vnd_approved_vendor,vnd_blacklisted,vnd_delivery_rating,vnd_financial_health,vnd_msme_category,vnd_msme_flag,vnd_overall_rating,vnd_quality_rating,vnd_safety_rating,vnd_specialisation,vnd_trade_category,vnd_vendor_code,vnd_vendor_id,vnd_vendor_name_normalized,vnd_vendor_type
1605751.47,9709738.68,12052257.26,11.6,16250586.08,1605751.47,2024-09-01,outflow_procurement,1571076.75,34674.72,22,2025-08-10,CTR-BEC-LNG-PA2-VND--001,2024-05-27,unit_rate,6767512,1868095.19,16250586.08,5.707,8792289.28,2847483.1,10660384.47,13796747.58,0.773,-3136363.11,13403102.98,Service — Scaffolding,1.0,95000.0,2024-09-06,-1.79,USD/LS,0.137,-1.97,88230.08,97455.08,13870429.5,0.0,0,,0,0.0,USD,2024-09-06,HC-2024-0006222,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 5,site_overheads,8419,service,13.04,5,1605751.47,1605751.47,123140.45,SF,SF,PO-BEC-LNG-PA2-VND-HC-00005,0,170.12,Net 30,TX,0.92,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,1605751.47,1605751.47,-12264678.03,under,INV-E7B94789,18.54,LI-0006222,95000.0,rising,29.62,0,22,,0,2024-09-28,PMT-499325,ach,paid,48172.54,0.0,2024-12-21,on_track,PO-VND-HC-00005,Scaffolding supply — Port Arthur LNG Phase 2 Lot 5,8345228.3,67.77,34.91,32.86,0.2,123140.45,SF,2070553.46,0,active,4166827.54,3692413.78,material_purchase_order,6237381,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,3.0,6222,ACT-BEC-LNG-PA2-SIT-0005,Scaffolding delivery — Port Arthur LNG Phase 2,65.6,2024-08-25,15,1,permit_delay,13,2024-11-18,0,2024-11-03,84.9,2024-08-24,2025-01-15 08:00:00,INV-0C517B35,2024-09-06,ocr_pdf,invoice,1,0,3.8,A,large,0,5.0,5.0,4.1,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
11329927.16,8552747.1,8162107.23,115.3,10625739.26,11329927.16,2024-06-01,outflow_procurement,11308432.66,21494.5,62,2025-01-31,CTR-BEC-LNG-PA2-VND--001,2024-04-25,cost_plus,97570460,12212182.13,10625739.26,0.372,-7674991.47,28563815.22,4537190.66,5280992.41,0.859,-743801.75,-17938075.96,Service — Scaffolding,1.0,95000.0,2024-06-14,1.75,USD/LS,0.111,8.61,98197.94,99726.48,9829409.5,0.0,0,,0,0.0,USD,2024-06-14,HC-2024-0006223,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 6,site_overheads,8481,service,21.94,6,10466445.41,11329927.16,477048.56,SF,SF,PO-BEC-LNG-PA2-VND-HC-00006,0,475.76,Net 30,TX,0.87,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,10466445.41,11329927.16,1500517.66,over,INV-8B618DFC,267.32,LI-0006223,95000.0,rising,402.16,0,62,17,1,2024-08-15,PMT-393720,ach,paid,566496.36,0.0,2024-09-20,on_track,PO-VND-HC-00006,Scaffolding supply — Port Arthur LNG Phase 2 Lot 6,77792308.68,163.07,31.12,131.95,1.78,477048.56,SF,26511891.96,0,active,66970890.04,49744934.99,material_purchase_order,93482782,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,5.0,6223,ACT-BEC-LNG-PA2-SIT-0006,Scaffolding delivery — Port Arthur LNG Phase 2,42.7,2024-04-21,0,0,,2,2024-09-06,0,2024-09-06,49.7,2024-04-16,2025-01-15 08:00:00,INV-8E00BF06,2024-06-14,ocr_pdf,invoice,1,0,4.1,A,large,0,5.0,5.0,4.9,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
3259953.32,17085887.1,18422508.75,16.9,19088241.09,3259953.32,2024-07-01,outflow_procurement,3437250.61,-177297.29,52,2024-09-14,CTR-BEC-LNG-PA2-VND--001,2024-04-07,cost_plus,15342230,3508905.22,19088241.09,3.977,10444599.02,4799658.31,13953504.24,16912181.61,0.825,-2958677.37,14288582.78,Service — Scaffolding,1.0,95000.0,2024-07-12,0.37,USD/LS,0.235,4.26,89757.96,95646.35,19266079.98,0.0,0,,0,0.0,USD,2024-07-12,HC-2024-0006224,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 7,site_overheads,2523,service,29.62,7,3104717.45,3259953.32,104818.28,SF,SF,PO-BEC-LNG-PA2-VND-HC-00007,0,389.1,Net 30,TX,0.93,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,3104717.45,3259953.32,-16006126.66,under,INV-6CA5019C,42.03,LI-0006224,95000.0,rising,10.34,0,52,7,1,2024-09-02,PMT-522385,wire_transfer,paid,162997.67,0.0,2024-09-28,delayed,PO-VND-HC-00007,Scaffolding supply — Port Arthur LNG Phase 2 Lot 7,6769164.52,64.58,11.1,53.48,0.33,104818.28,SF,5994207.38,0,active,6929937.62,6352594.0,material_purchase_order,12924145,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,5.0,6224,ACT-BEC-LNG-PA2-SIT-0007,Scaffolding delivery — Port Arthur LNG Phase 2,73.1,2024-06-11,0,0,,4,2024-09-20,0,2024-09-20,88.6,2024-06-08,2025-01-15 08:00:00,INV-B58F14D8,2024-07-12,ocr_pdf,invoice,1,0,4.0,A,large,0,5.0,5.0,4.3,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
20023903.32,16935479.15,13490314.95,150.4,15070015.56,20023903.32,2024-10-01,outflow_procurement,21597963.13,-1574059.81,62,2025-09-08,CTR-BEC-LNG-PA2-VND--001,2024-06-04,lump_sum,278951595,19577129.0,15070015.56,0.587,-8078707.13,25672939.63,11498421.87,13141053.57,0.875,-1642631.7,-10602924.07,Service — Scaffolding,1.0,95000.0,2024-10-02,-0.87,USD/LS,0.091,3.86,95822.78,93364.36,13309811.16,0.0,0,,0,0.0,USD,2024-10-02,HC-2024-0006225,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 8,site_overheads,8419,service,47.39,8,20023903.32,20023903.32,422534.36,SF,SF,PO-BEC-LNG-PA2-VND-HC-00008,0,23.25,Net 30,TX,0.87,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,20023903.32,20023903.32,6714092.16,over,INV-752B46E2,764.25,LI-0006225,95000.0,stable,344.77,0,62,17,1,2024-12-03,PMT-687990,wire_transfer,paid,600717.1,0.0,2025-03-08,on_track,PO-VND-HC-00008,Scaffolding supply — Port Arthur LNG Phase 2 Lot 8,150815189.11,356.93,185.97,170.96,4.62,422534.36,SF,76404477.14,0,active,156505079.86,87325342.3,material_purchase_order,232909557,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,3.0,6225,ACT-BEC-LNG-PA2-SIT-0008,Scaffolding delivery — Port Arthur LNG Phase 2,76.3,2024-08-14,8,1,,13,2024-11-03,0,2024-10-26,87.2,2024-08-10,2025-01-15 08:00:00,INV-8B485385,2024-10-02,ocr_pdf,invoice,1,0,4.8,A,large,0,5.0,5.0,4.3,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
3869939.12,9560872.65,8976628.99,41.4,10747015.97,3869939.12,2025-09-01,outflow_procurement,4091375.33,-221436.21,59,2026-06-16,CTR-BEC-LNG-PA2-VND--001,2025-06-04,lump_sum,53651394,3523495.9,10747015.97,1.635,2236904.66,6573098.45,5760400.56,6329992.41,0.91,-569591.85,4173917.52,Service — Scaffolding,1.0,95000.0,2025-09-23,2.09,USD/LS,0.089,-3.42,93455.68,96744.02,9340088.44,0.0,0,,0,0.0,USD,2025-09-23,HC-2025-0006226,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 9,site_overheads,7213,service,10.05,9,3685656.3,3869939.12,366731.97,SF,SF,PO-BEC-LNG-PA2-VND-HC-00009,0,203.18,Net 30,TX,0.94,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,3685656.3,3869939.12,-5470149.32,under,INV-2E783877,146.99,LI-0006226,95000.0,stable,286.03,0,59,14,1,,PMT-128178,wire_transfer,pending,193496.96,0.0,2026-01-11,delayed,PO-VND-HC-00009,Scaffolding supply — Port Arthur LNG Phase 2 Lot 9,28799461.6,78.53,42.05,36.48,0.1,366731.97,SF,25061404.88,0,active,21251232.12,15725262.31,material_purchase_order,46312637,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,5.0,6226,ACT-BEC-LNG-PA2-SIT-0009,Scaffolding delivery — Port Arthur LNG Phase 2,53.6,2025-09-04,0,0,,5,2025-12-23,0,2025-12-23,58.9,2025-09-02,2025-01-15 08:00:00,INV-15E04F36,2025-09-23,ocr_pdf,invoice,1,0,4.8,A,large,0,5.0,5.0,4.1,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
10219347.46,16299456.89,13552576.19,62.7,16927176.22,10219347.46,2024-04-01,outflow_procurement,10853457.55,-634110.09,56,2025-01-29,CTR-BEC-LNG-PA2-VND--001,2024-02-09,cost_plus,40801332,10657429.46,16927176.22,0.354,-6882669.16,47816881.98,3774760.3,4824245.22,0.782,-1049484.92,-30889705.76,Service — Scaffolding,1.0,95000.0,2024-04-21,-1.01,USD/LS,0.241,-3.33,88293.69,99618.56,16310061.77,0.0,0,,0,0.0,USD,2024-04-21,HC-2024-0006227,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 10,site_overheads,8413,service,47.28,10,9732711.87,10219347.46,205852.62,SF,SF,PO-BEC-LNG-PA2-VND-HC-00010,0,368.82,Net 30,TX,0.89,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,9732711.87,10219347.46,-6090714.31,under,INV-568D9476,111.78,LI-0006227,95000.0,stable,116.69,0,56,11,1,2024-06-16,PMT-893435,wire_transfer,paid,510967.37,0.0,2024-08-19,delayed,PO-VND-HC-00010,Scaffolding supply — Port Arthur LNG Phase 2 Lot 10,39344611.26,191.13,118.47,72.66,2.42,205852.62,SF,9798757.34,0,closed,29176605.66,21607860.24,material_purchase_order,38975363,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,5.0,6227,ACT-BEC-LNG-PA2-SIT-0010,Scaffolding delivery — Port Arthur LNG Phase 2,22.3,2024-03-30,0,0,,13,2024-06-22,0,2024-06-22,28.5,2024-03-25,2025-01-15 08:00:00,INV-A96B8A8F,2024-04-21,ocr_pdf,invoice,1,0,3.8,A,large,0,5.0,5.0,4.4,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
5890530.9,13565454.18,10623967.78,44.8,13986888.6,5890530.9,2024-04-01,outflow_procurement,5992091.75,-101560.85,45,2025-01-09,CTR-BEC-LNG-PA2-VND--001,2024-03-01,unit_rate,47259651,6213156.91,13986888.6,0.396,-3751464.52,35320425.76,2461692.39,3189010.6,0.772,-727318.21,-21333537.16,Service — Scaffolding,1.0,95000.0,2024-04-22,-1.11,USD/LS,0.247,7.98,92357.48,96439.96,13159857.41,0.0,0,,0,0.0,USD,2024-04-22,HC-2024-0006228,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 11,site_overheads,8413,service,22.66,11,5890530.9,5890530.9,259952.82,SF,SF,PO-BEC-LNG-PA2-VND-HC-00011,0,105.99,Net 30,TX,0.85,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,5890530.9,5890530.9,-7269326.51,under,INV-7CF72B02,129.48,LI-0006228,95000.0,rising,173.63,0,45,,0,2024-06-06,PMT-394704,wire_transfer,paid,294526.54,0.0,2024-06-27,on_track,PO-VND-HC-00011,Scaffolding supply — Port Arthur LNG Phase 2 Lot 11,45621719.91,175.5,43.56,131.94,1.48,259952.82,SF,12653968.12,0,active,28877609.88,26176722.28,material_purchase_order,41531578,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,5.0,6228,ACT-BEC-LNG-PA2-SIT-0011,Scaffolding delivery — Port Arthur LNG Phase 2,17.6,2024-04-08,0,0,,3,2024-07-15,0,2024-07-15,22.8,2024-04-03,2025-01-15 08:00:00,INV-BEED8177,2024-04-22,ocr_pdf,invoice,1,0,4.9,A,large,0,5.0,5.0,4.2,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
13467521.32,4060639.26,4797113.58,239.0,5408449.01,13467521.32,2025-07-01,outflow_procurement,14226204.19,-758682.87,23,2025-12-04,CTR-BEC-LNG-PA2-VND--001,2025-04-23,lump_sum,88516061,15853380.16,5408449.01,0.108,-14133493.37,50078231.57,1719886.79,1806421.97,0.952,-86535.18,-44669782.56,Service — Scaffolding,1.0,95000.0,2025-07-17,-0.19,USD/LS,0.093,8.48,86272.55,98081.34,5634585.51,0.0,0,,0,0.0,USD,2025-07-17,HC-2025-0006229,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 12,site_overheads,8544,service,31.21,12,12826210.78,13467521.32,410964.78,SF,SF,PO-BEC-LNG-PA2-VND-HC-00012,0,76.92,Net 30,TX,0.94,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,12826210.78,13467521.32,7832935.81,over,INV-870675BA,242.51,LI-0006229,95000.0,stable,332.59,0,23,,0,,PMT-022708,ach,pending,673376.07,0.0,2025-12-12,on_track,PO-VND-HC-00012,Scaffolding supply — Port Arthur LNG Phase 2 Lot 12,25907219.73,63.04,18.39,44.65,0.7,410964.78,SF,37387789.36,0,active,38587175.64,36029548.83,material_purchase_order,75974965,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,5.0,6229,ACT-BEC-LNG-PA2-SIT-0012,Scaffolding delivery — Port Arthur LNG Phase 2,31.8,2025-06-30,0,0,,14,2025-08-31,0,2025-08-31,33.4,2025-06-28,2025-01-15 08:00:00,INV-89797772,2025-07-17,ocr_pdf,invoice,1,0,4.4,A,large,0,5.0,5.0,4.4,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
6158581.55,14618678.85,19096742.12,34.3,19200478.04,6158581.55,2024-09-01,outflow_procurement,6012054.18,146527.37,21,2025-05-14,CTR-BEC-LNG-PA2-VND--001,2024-08-10,cost_plus,65724483,6545178.8,19200478.04,0.707,-1917863.59,27157677.57,4627315.21,5856145.8,0.79,-1228830.59,-7957199.53,Service — Scaffolding,1.0,95000.0,2024-09-13,-1.07,USD/LS,0.241,9.38,86462.63,95684.43,17971432.35,0.0,0,,0,0.0,USD,2024-09-13,HC-2024-0006230,tax_invoice,Scaffolding supply — Port Arthur LNG Phase 2 Lot 13,site_overheads,2523,service,47.43,13,6158581.55,6158581.55,129845.7,SF,SF,PO-BEC-LNG-PA2-VND-HC-00013,0,107.46,Net 30,TX,0.97,0,,BEC-LNG-PA2,PROJ-LNG-006,Port Arthur LNG Phase 2,0.0,Deutsche Bank,Camp Hill,procurement@harsco.com,24-8845879,Harsco Corporation,38-434385-5586,+1-871-692-5123,PA,6158581.55,6158581.55,-11812850.8,under,INV-BA3692BC,180.07,LI-0006230,95000.0,falling,36.68,0,21,,0,2024-10-04,PMT-950252,wire_transfer,paid,615858.16,0.0,2024-10-20,on_track,PO-VND-HC-00013,Scaffolding supply — Port Arthur LNG Phase 2 Lot 13,20975274.38,161.54,60.34,101.2,0.94,129845.7,SF,24447379.79,0,closed,34931810.21,27255117.56,material_purchase_order,59379190,Sempra Infrastructure,1,Port Arthur,TX,active,8500000000,lng,10.0,6230,ACT-BEC-LNG-PA2-SIT-0013,Scaffolding delivery — Port Arthur LNG Phase 2,24.1,2024-08-08,0,0,,11,2024-10-26,0,2024-10-26,30.5,2024-08-05,2025-01-15 08:00:00,INV-8BDC76CA,2024-09-13,ocr_pdf,invoice,1,0,4.5,A,large,0,5.0,5.0,4.2,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-HC-129,00000000-0000-0000-0000-00008ed541d7,Harsco Corporation,supplier
15302104.97,4920374.08,7748765.21,221.2,6331051.91,15302104.97,2018-08-01,outflow_procurement,13785614.38,1516490.59,23,2019-06-28,CTR-BEC-NUC-VGL-VND--001,2018-05-15,unit_rate,120331241,14297371.62,6331051.91,0.128,-12461366.57,49461343.05,1836005.05,2165219.75,0.848,-329214.7,-43130291.14,Service — Scaffolding,1.0,95000.0,2018-08-11,3.67,USD/LS,0.174,2.76,87233.73,96586.9,6918377.34,0.0,0,,0,0.0,USD,2018-08-11,BI-2018-0006231,tax_invoice,Scaffolding supply — Plant Vogtle Units 3 & 4 Lot 1,site_overheads,3926,service,29.2,1,14135893.74,15302104.97,484105.95,SF,SF,PO-BEC-NUC-VGL-VND-BI-00001,0,173.24,Net 30,GA,0.92,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Deutsche Bank,Kennesaw,procurement@brandind.com,31-5946054,Brand Industrial Services,10-425644-3221,+1-200-402-8670,GA,14135893.74,15302104.97,8383727.63,over,INV-67E2484B,329.67,LI-0006231,95000.0,falling,409.59,0,23,,0,2018-09-03,PMT-033848,wire_transfer,paid,765105.25,0.0,2018-09-19,on_track,PO-VND-BI-00001,Scaffolding supply — Plant Vogtle Units 3 & 4 Lot 1,80172786.38,165.61,5.85,159.76,2.07,484105.95,SF,32139736.84,0,closed,79355678.16,64039568.43,subcontract_po,111495415,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,6231,ACT-BEC-NUC-VGL-SIT-0001,Scaffolding delivery — Plant Vogtle Units 3 & 4,29.0,2018-06-22,2,1,weather,5,2018-09-22,0,2018-09-20,34.2,2018-06-19,2025-01-15 08:00:00,INV-91EF85D8,2018-08-11,ocr_pdf,invoice,1,0,4.5,B,large,0,4.6,4.6,4.8,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-BIS-130,00000000-0000-0000-0000-00021cde8454,Brand Industrial Services,subcontractor
1480085.38,18639438.02,16832814.29,9.0,17648868.86,1480085.38,2018-02-01,outflow_procurement,1553262.93,-73177.55,56,2018-08-25,CTR-BEC-NUC-VGL-VND--001,2017-12-05,lump_sum,11169879,1648669.58,17648868.86,4.764,6205077.06,3704632.42,7853746.64,8206724.02,0.957,-352977.38,13944236.44,Service — Scaffolding,1.0,95000.0,2018-02-16,-1.21,USD/LS,0.146,8.4,102504.22,92950.31,16484543.22,0.0,0,,0,0.0,USD,2018-02-16,BI-2018-0006232,tax_invoice,Scaffolding supply — Plant Vogtle Units 3 & 4 Lot 2,site_overheads,7213,service,3.9,2,1409605.12,1480085.38,361437.21,SF,SF,PO-BEC-NUC-VGL-VND-BI-00002,0,176.2,Net 30,GA,0.89,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Deutsche Bank,Kennesaw,procurement@brandind.com,31-5946054,Brand Industrial Services,10-425644-3221,+1-200-402-8670,GA,1409605.12,1480085.38,-15004457.84,under,INV-185C2BCB,30.6,LI-0006232,95000.0,stable,280.46,0,56,11,1,2018-04-13,PMT-955555,cheque,paid,74004.27,0.0,2018-03-29,on_track,PO-VND-BI-00002,Scaffolding supply — Plant Vogtle Units 3 & 4 Lot 2,2981856.98,8.25,2.69,5.56,0.04,361437.21,SF,5879669.11,0,closed,5218417.89,4363914.92,subcontract_po,11098087,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,5.0,6232,ACT-BEC-NUC-VGL-SIT-0002,Scaffolding delivery — Plant Vogtle Units 3 & 4,44.5,2018-01-07,0,0,,14,2018-04-08,0,2018-04-08,46.5,2018-01-06,2025-01-15 08:00:00,INV-0587018E,2018-02-16,ocr_pdf,invoice,1,0,3.7,B,large,0,4.6,4.6,4.6,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-BIS-130,00000000-0000-0000-0000-00021cde8454,Brand Industrial Services,subcontractor
4026268.04,6824583.4,7738114.17,50.3,9798322.49,4026268.04,2022-05-01,outflow_procurement,3700776.1,325491.94,30,2022-11-06,CTR-BEC-NUC-VGL-VND--001,2022-01-17,unit_rate,29787916,4217463.62,9798322.49,0.546,-1914857.83,17945645.59,2302605.79,2596555.46,0.887,-293949.67,-8147323.1,Service — Scaffolding,1.0,95000.0,2022-05-14,-0.45,USD/LS,0.093,3.4,93516.87,95195.14,8011051.74,0.0,0,,0,0.0,USD,2022-05-14,BI-2022-0006233,tax_invoice,Scaffolding supply — Plant Vogtle Units 3 & 4 Lot 3,site_overheads,7214,service,22.48,3,4026268.04,4026268.04,179104.45,SF,SF,PO-BEC-NUC-VGL-VND-BI-00003,0,410.42,Net 30,GA,0.84,0,,BEC-NUC-VGL,PROJ-NUC-001,Plant Vogtle Units 3 & 4,0.0,Deutsche Bank,Kennesaw,procurement@brandind.com,31-5946054,Brand Industrial Services,10-425644-3221,+1-200-402-8670,GA,4026268.04,4026268.04,-3984783.7,under,INV-9074D7E2,81.61,LI-0006233,95000.0,falling,88.53,0,30,,0,2022-06-13,PMT-552963,cheque,paid,402626.8,0.0,2022-08-13,on_track,PO-VND-BI-00003,Scaffolding supply — Plant Vogtle Units 3 & 4 Lot 3,18084176.32,100.97,1.59,99.38,1.2,179104.45,SF,11591331.45,0,active,15262140.55,11480886.02,subcontract_po,26853472,Georgia Power,1,Waynesboro,GA,active,7000000000,nuclear_power,10.0,6233,ACT-BEC-NUC-VGL-SIT-0003,Scaffolding delivery — Plant Vogtle Units 3 & 4,23.5,2022-03-27,0,0,,4,2022-08-02,0,2022-08-02,26.5,2022-03-23,2025-01-15 08:00:00,INV-BF967C43,2022-05-14,ocr_pdf,invoice,1,0,4.4,B,large,0,4.6,4.6,4.2,Scaffolding — EPC megaprojects (Bechtel preferred vendor),scaffolding,VND-BIS-130,00000000-0000-0000-0000-00021cde8454,Brand Industrial Services,subcontractor
